name,city,state,chain,verdict,facility_type,confidence,reason,trophies,tss
Salty Dog Car Wash - E New York,DeLand,FL,Salty Dog Car Wash,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly states 'Touch FREE Automatic Wash' with sensing technology. Multiple 5★ reviews confirm touchless/touch-free experience. Automatic bay present.","New Smyrna Beach, FL #1",86
Diaz Touchless Car Wash,Metairie,LA,,confirmed_touchless,touchless_automatic,0.95,"Explicit touchless automatic bay confirmed by listing description, multiple reviews praising touch-free/touchless wash, high-pressure water jets with no physical contact.","New Orleans, LA #2",88
Super Klean Car Wash,Broken Arrow,OK,Super Klean Car Wash,confirmed_touchless,mixed_with_touchless,0.95,"Multiple reviews confirm automatic touch-free/touchless bays. Description states 'brushless wash.' Mixed facility with detailing services also available.","Tulsa, OK #2",85
BJ's Car Wash,Washington,PA,,confirmed_touchless,touchless_automatic,0.99,"Website explicitly states 'touch free system' with high-pressure water, no brushes/cloth. Multiple reviews confirm brushless, touch-free operation.","Pittsburgh, PA #2",76
Giant Car Wash,Tucson,AZ,,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states 'touchless automated' and 'brushless system.' Customer review confirms 'BRUSHLESS automatic car wash' with no brush contact.","Tucson, AZ #3",
U-Wash Car Wash,Nashville,TN,,confirmed_touchless,mixed_with_touchless,0.85,"Description explicitly states touchless automatic wash. Reviews confirm no-touch/touch-free option exists. Facility also offers soft-touch bay (separate service).","Nashville, TN #3",62
Kwik Trip,PRINCETON,MN,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"PDQ Laserwash 360 P confirmed; description explicitly states touchless/no physical contact; customer reviews mention 'touch free' and 'touchless' bays.","North Branch, MN #2",80
Gary Rome Car Wash,Holyoke,MA,,confirmed_touchless,mixed_with_touchless,0.92,"Description explicitly states 'touchless automated car wash experience' with undercarriage wash. Multiple reviews reference 'touchless' wash option. Damage claims don't negate touchless bay presence.","Northampton, MA #1",81
Kwik Trip,ROCHESTER,MN,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"PDQ Laserwash 360 Plus confirmed; description explicitly states high-pressure water jets, no physical contact; customer review affirms 'touch free.'","Rochester, MN #1",
Fast Auto Wash,Sioux Falls,SD,,uncertain,unknown,0.35,"Website describes conveyered automatic with soft-touch/friction elements and self-serve brush bays. Reviews claim touchless, but one 1★ review reports scratches. Evidence contradictory.","Sioux Falls, SD #1",85
Classy Chassis Self-Serve Car Wash - Sprague Ave,Tacoma,WA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly mentions 'Touch-Free Car Washes'. Multiple reviews confirm touchless automatic bay. Self-serve bays also present.","Seattle, WA #1; Tacoma, WA #1",85
Splash Car Wash Express,Cicero,NY,Splash Car Wash,uncertain,unknown,0.35,"Website evidence describes friction tunnel (soft-touch), but listing description claims touchless automatic with high-pressure jets. Reviews tagged 'touchless' conflict with website classification. Damage reports suggest non-touchless contact.","Syracuse, NY #2",66
Precision Auto Wash,Machesney Park,IL,,confirmed_touchless,mixed_with_touchless,0.95,"Listing explicitly describes automatic touchless bay with high-pressure water jets, no physical contact. Reviews confirm brushless & touchless operation. Mixed facility includes self-serve bays.","Rockford, IL #3",80
Kwik Trip,STURGEON BAY,WI,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"PDQ Laserwash 360 Plus confirmed; description explicitly states touchless/no-brush; customer review confirms no-touch operation.","Sturgeon Bay, WI #2",
Pueblo Laser Wash & Vac,Pueblo,CO,ProClean Auto Wash,uncertain,touchless_automatic,0.65,"Name and listing describe laser/touchless automatic. One review mentions damage from auto wash—unclear if touchless or brush contact caused it. Evidence supports touchless but damage claim raises concern.","Pueblo, CO #3",
Aqua Jet Car Wash of Cheswick,Cheswick,PA,,uncertain,unknown,0.45,"Reviews mention 'brushless' and 'touchless' but also reference hand wand washing and brushes. Website describes detailing/hand services. Conflicting evidence.","Pittsburgh, PA #3",90
Auto Wash Express,Tucson,AZ,,uncertain,unknown,0.35,"Description claims touchless; reviews report brushes engaging, poor cleaning, spots. Conflicting evidence; unclear if brushes are malfunction or permanent fixture.","Tucson, AZ #2",48
Joe’s Express Carwash,Orlando,FL,,not_touchless,brush_tunnel,0.92,"Website explicitly states 'hand-prep' manual washing. 1-star review confirms brushes spin and touch car. Website evidence overrides listing description.","Orlando, FL #1",54
Aqua-Tech Car Wash,Davenport,IA,,confirmed_touchless,mixed_with_touchless,0.92,"Website confirms 'Touch Free Automatic' as core offering. Multiple reviews praise touchless wash. Mixed facility includes self-serve and tunnel options alongside touchless bay.","Quad Cities, IA-IL #1",64
Shell,Metairie,LA,Shell,confirmed_touchless,touchless_automatic,0.95,"Description explicitly describes automatic touchless bay with gantry arm, high-pressure nozzles, no physical contact. Review mentions 'no touch/scratch' keyword.","New Orleans, LA #3",
Elephant Car Wash,Puyallup,WA,Elephant Car Wash,uncertain,mixed_with_touchless,0.65,"Website confirms touchless automatic bay (high-pressure water, no friction). Multiple positive reviews mention 'touchless' and 'brushless.' However, 3 negative reviews allege damage/scratches, contradicting touchless claims or suggesting operational issues.","Tacoma, WA #2",59
Touchless Car Wash,Santa Clara,CA,,confirmed_touchless,touchless_automatic,0.98,"High-pressure water/chemical gantry system, no brushes/cloth contact confirmed. Multiple reviews affirm touchless/no-touch operation and scratch-free washing.","San Jose, CA #2",84
Jimmy's Ultra Express Car Wash,Murrieta,CA,,confirmed_touchless,mixed_with_touchless,0.92,"Multiple reviews confirm touchless/brushless automatic bay. Operator-controlled touchless option explicitly mentioned. Also offers brush wash (mixed facility).","Temecula, CA #2",66
Foam & Wash Car Wash,Poughkeepsie,NY,Foam & Wash,confirmed_touchless,touchless_automatic,0.92,"Description explicitly states automatic touchless bay with no physical contact. Multiple reviews confirm contactless/touch-free wash. One review mentions brush retraction option, suggesting touchless capability present.","Poughkeepsie, NY #3",71
Zaug Wash,Rapid City,SD,,confirmed_touchless,touchless_automatic,0.98,"Website confirms Laser Wash system. Multiple reviews explicitly state 'brushless' and 'touch-less.' High-pressure touchless technology clearly documented.","Rapid City, SD #1",89
MegaWash,Ashland,VA,,confirmed_touchless,mixed_with_touchless,0.92,"Website confirms '75′ touchless tunnel' and touchless automatic bays. Mixed facility with touchless + soft-brush options. Reviews confirm high-pressure touchless gantry operation.","Richmond, VA #1",85
Super Wash,Rock Falls,IL,Super Wash,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states automatic touchless wash with high-pressure water jets, no brushes/cloth. Negative review about pressure, not brushes—consistent with touchless operation.","Sterling, IL #3",
Classy Chassis Touch-Free & Express Self-Service Wash,University Place,WA,,confirmed_touchless,mixed_with_touchless,0.92,"Name + description explicitly describe gantry-arm touchless wash (high-pressure nozzles, nothing contacts car). Multiple reviews confirm automatic touchless bay in operation.","Seattle, WA #3; Tacoma, WA #3",80
San Jose Touchless Carwash,San Jose,CA,,uncertain,unknown,0.45,"Description claims touchless automatic, but 2 reviews explicitly state hand wash service offered/used, contradicting touchless claim.","San Jose, CA #1",61
Kwik Trip,ROCHESTER,MN,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"Description explicitly confirms automatic touchless bay with gantry arm, high-pressure nozzles, no physical contact. PDQ Laserwash 360 Plus is genuine touchless equipment.","Rochester, MN #3",
Touchless Automatic Car Wash,Oklahoma City,OK,,confirmed_touchless,mixed_with_touchless,0.95,"Explicit touchless automatic bay confirmed by name, description, and multiple reviews praising contactless/touchless wash. Self-serve bays present but do not disqualify.","Oklahoma City, OK #2",90
Tom's Carwash,Royersford,PA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states 'touch-free wash system'. Reviews confirm brushless auto wash. Mixed facility with touchless bay + manual/self-serve options.","Philadelphia, PA #3",93
Royal Wash,Faribault,MN,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states touchless/automatic washing. Multiple reviews confirm touch-free automatic bay present alongside self-serve options.","Owatonna, MN #1",86
Wash & Shine, Self Serve & Touchless Automatic,Mt Clemens,MI,,confirmed_touchless,mixed_with_touchless,0.85,"Listing explicitly states automatic touchless bay. Multiple reviews confirm touchless/brushless automatic exists, though operational/effectiveness issues noted.","Richmond, MI #3",59
Fleet Farm Car Wash,Waite Park,MN,,uncertain,unknown,0.45,"Description claims touchless automatic bay, but website provides no details. Reviews mention 'touchless arm' and bays, but lack specificity on wash type.","St. Cloud, MN #3",69
International Auto Spa of Sarasota,Sarasota,FL,,uncertain,unknown,0.35,"Listing claims touchless gantry system; reviews mention brush contact and equipment damage. Conflicting evidence requires verification.","Sarasota, FL #1",
Kwik Trip,SHEBOYGAN,WI,Kwik Trip,confirmed_touchless,mixed_with_touchless,0.95,"Description explicitly states 'touchless automatic' brushless system. Customer review confirms touchfree wash present alongside soft-touch option.","Sheboygan, WI #3",
Kwik Trip,MINERAL POINT,WI,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states high-pressure water/detergent, no brushes/cloth, gantry overhead system. Amenities confirm touchless automatic.","Platteville, WI #3",
Power Market,Redding,CA,,uncertain,unknown,0.3,"Listing claims touchless automatic but website evidence shows only vague 'Auto Spa' membership mention with no service details. Customer review discusses store/gas only, no wash confirmation.","Redding, CA #2",
Mission Viejo Car Wash,Mission Viejo,CA,,confirmed_touchless,mixed_with_touchless,0.95,"Multiple reviews explicitly confirm brushless/touchless automatic bays. Facility offers two touchless stations plus self-serve bays.","Newport Beach, CA #3",63
Salty Dog Car Wash - S Nova,Daytona Beach,FL,Salty Dog Car Wash,confirmed_touchless,mixed_with_touchless,0.95,"Website confirms touchless automatic wash; multiple reviews explicitly praise touchless auto bay; self-serve bays also available.","New Smyrna Beach, FL #2",91
Flagstop Car Wash,Richmond,VA,Flagstop Car Wash,confirmed_touchless,mixed_with_touchless,0.92,"Multiple reviews confirm touch-free/touchless automatic bay present at Ironbridge location. Website describes soft foam (not touchless), but facility offers both soft-touch tunnel AND separate touchless bay.","Richmond, VA #3",64
Auto Worx Auto Wash,Raleigh,NC,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly confirms touchless automatic bay. Multiple reviews explicitly reference 'no-touch' and 'touch less' service with high satisfaction. Gantry-arm overhead system with high-pressure nozzles confirmed.","Raleigh-Durham, NC #2",71
Clean Ride Auto Spa,Sioux Falls,SD,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly advertises 'Touchless Executive' wash package distinguishing it from soft-touch. Multiple reviews confirm touchless automatic wash service exists.","Sioux Falls, SD #2",60
Tyler Laser Wash,Tyler,TX,,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states automatic touchless bay with high-pressure water jets, no brushes/cloth. Multiple 5★ reviews confirm touch-free, no-brush operation. One 1★ review describes water-only spray (consistent with touchless), not contradicting the technology.","Tyler, TX #1",81
D J's Car Wash-Self-Services,Maumee,OH,,confirmed_touchless,mixed_with_touchless,0.95,"Multiple reviews confirm 'no-touch automatic wash' present. Self-serve bays also available. Touchless automatic bay clearly documented.","Toledo, OH #1",66
Troy's Finest Car & Pet Wash,Troy,IL,,confirmed_touchless,touchless_automatic,0.95,"Description explicitly confirms automatic touchless wash using water pressure & detergent chemistry, no brushes/cloth/foam curtains. Multiple reviews confirm touchless automatic bay operation.","St. Louis, MO #1",84
Drive In Car Wash & Auto Detailing,Hubbard,OR,,confirmed_touchless,mixed_with_touchless,0.85,"Listing explicitly describes touchless wash. Reviews confirm touchless bay exists alongside soft-brush & hand-wash options. Operational issues noted but service type confirmed.","Portland, OR #3",46
