name,city,state,chain,verdict,facility_type,confidence,reason,trophies,tss
Time to Shine Car Wash - Huntingdon,Huntingdon,PA,,confirmed_touchless,mixed_with_touchless,0.99,"Website explicitly states high-pressure soap wash with no physical contact. Reviews confirm brushless/touchless automatic bays. Self-serve bays also present.","Altoona, PA #1",84
Super Wash,Clinton,IA,Super Wash,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states 'touchfree automatic car wash'. Review confirms brushless drive-through. Offers both self-serve and automatic touchless.","Clinton, IA #3",
The RipTide Car Wash,Spring Lake,NC,,uncertain,unknown,0.35,"Website silent on wash type; one review mentions 'touch less' but multiple damage reports cite 'brushes' & chips suggesting friction wash, not touchless.","Fayetteville, NC #2",
Kwik Trip,AMES,IA,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states 'automatic touchless car wash' with PDQ LaserWash 360 Plus touchless system. No contradicting evidence.","Ames, IA #1",
Splash Car Wash,Leominster,MA,Splash Car Wash,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly offers touchless automatic option alongside soft cloth. Multiple reviews confirm touchless/brushless availability. Mixed facility qualifies.","Fitchburg, MA #2",85
Champ Touchless Car Wash,South Burlington,VT,,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews explicitly confirm touchless/brushless automatic tunnel. Staff spray pre-wash before automated touchless wash cycle. Facility name and listed wash type align with evidence.","Burlington, VT #2",83
Magic Fountain Auto Wash,Britton,MI,,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly confirms touch-free automatic wash bays. Multiple reviews confirm touchless/no-touch service. Self-serve hand wash bays present but don't disqualify.","Adrian, MI #3",71
Clean Enterprises Quarryville Car Wash,Quarryville,PA,,confirmed_touchless,mixed_with_touchless,0.98,"Website confirms touchless automatic bay present. Multiple reviews praise touch-free/no-touch/touchless automatic wash. Mixed facility also offers brush and self-serve options.","Coatesville, PA #2",86
Epic Cascades Carwash,Strasburg,OH,,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly states 'X-Treme Touchless Automatic Carwash'. Multiple reviews confirm touchless automatic bay with high-pressure water spray. Self-serve bays present but touchless automatic primary service.","Canton, OH #2",89
Bayou Self Car Wash,Walker,LA,,uncertain,self_serve_only,0.35,"Self-serve wand bays only. One review mentions automatic brushless (touchless-eligible), but currently closed/unavailable. Cannot confirm operational touchless automatic.","Baton Rouge, LA #2",
Crystal Clear Car Wash,Clifton,CO,,confirmed_touchless,touchless_automatic,0.98,"Listing explicitly describes high-pressure water jets touchless automatic bay with no physical contact. Four independent reviews confirm no-touch/touch-free operation.","Grand Junction, CO #1",89
Splash n Dash Springfield, KY,Springfield,KY,,uncertain,mixed_with_touchless,0.65,"Website claims 'Touch Free' automatic, but also mentions 'Soft Touch' which may indicate brush/cloth contact. Needs clarification on whether soft-touch is separate bay or mislabeling.","Bardstown, KY #2",
Falls Laserwash,Cuyahoga Falls,OH,,confirmed_touchless,touchless_automatic,0.99,"Website explicitly states 'touch free,' 'no brushes.' LaserWash brand. All service tiers labeled 'Touchless Wash & Dry.' Customer reviews consistently praise no-brush, touch-free laser wash system.","Akron, OH #1",95
Alaska Laser Wash,Anchorage,AK,,confirmed_touchless,mixed_with_touchless,0.95,"Business name 'Alaska Laser Wash' + website mentions 'touchless entry' + multiple reviews explicitly confirm 'no brush or cloth touching the car' + water pressure only. Self-serve vacuums present but automatic touchless bay is primary service.","Anchorage, AK #3",59
EZ Wash AutoSpa,Quakertown,PA,,confirmed_touchless,touchless_automatic,0.98,"Website explicitly states 'touch-free/touchless automatic car wash.' Multiple reviews confirm no physical contact—spray jets only, no brushes.","Allentown, PA #1",83
Nuway Car Wash,Plattsburgh,NY,,confirmed_touchless,touchless_automatic,0.85,"Multiple reviews explicitly confirm touchless/brushless automatic wash. Despite website vagueness mentioning 'detailing,' core service is verified touchless. No brush/cloth contact evidence.","Burlington, VT #1",88
Al's Super Wash | TOUCHLESS Car Wash | Fenton,Fenton,MI,Super Wash,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly confirms automated touchless bays ('no brushes', 'no conveyor tracks'). Mixed facility with self-serve bays. Multiple reviews confirm touchless automatic wash.","Fenton, MI #2",85
Kimo's Tropical Car Wash,Reedley,CA,Kimo's Car Wash,confirmed_touchless,touchless_automatic,0.95,"Website explicitly confirms touchless automatic laserwash with 'no brushes or equipment touch your car'. Touchless technology primary offering despite mixed reviews.","Fresno, CA #2",62
Caribbean Auto Spa,Elkhart,IN,,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly states 'touchless automatic' wash. Multiple reviews confirm touchless/brushless machine. Mixed facility with self-serve bays also present.","Elkhart, IN #1; South Bend, IN #1",93
5 Star Express Car Wash,Boone,NC,,uncertain,unknown,0.35,"Description claims touchless (water+detergent only), but website lacks touchless terminology. Mixed reviews mention scratches/damage, contradicting touchless claims. Insufficient corroboration.","Boone, NC #2",
Aqua Spa Car Wash,Hilliard,OH,,confirmed_touchless,touchless_automatic,0.92,"Multiple reviews explicitly reference 'touch free' and 'touchless' washes. Description confirms automatic touchless operation. Website down but evidence overwhelming.","Columbus, OH #3",78
Four Seasons Auto Wash,Florence,KY,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states '24/7 AUTOMATIC WASH' with 'touch-free car wash technology'. Multiple reviews confirm touchless automatic wash; one explicitly contrasts against brush washes. Mixed facility with self-serve bays also present.","Cincinnati, OH #2",87
KWIK TRIP #579,Fond du Lac,WI,Kwik Trip,uncertain,unknown,0.4,"Description claims touchless/brushless automated wash, but no review evidence or technical confirmation provided. Chain context unavailable.","Fond du Lac, WI #3",
Buckeye Super Wash,Medina,OH,Super Wash,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly states 'Touch-Free Wash' multiple times. Reviews confirm brushless, touch-free automatic bay with no brushes/flappers. Towel finish & detailing are secondary services.","Akron, OH #2",94
Route 1 Car Wash,Saugus,MA,,confirmed_touchless,touchless_automatic,0.85,"Multiple reviews explicitly confirm contactless/touch-free/touchless automatic wash. Negative reviews about paint damage likely reflect high-pressure equipment issues, not brush contact.","Boston, MA #1",83
Kwik Trip,STORY CITY,IA,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"PDQ Laserwash 360 Plus is a recognized touchless/laser automatic system. Description explicitly states touchless automatic with no physical contact.","Ames, IA #2",
Touchless Laser Car Wash II,Ames,IA,,confirmed_touchless,touchless_automatic,0.95,"Name, description, and touchless_automatic classification all confirm laser/touchless automatic wash with no brushes or cloth contact.","Ames, IA #3",
American Classic's Car Wash,Osceola,IN,,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states high-pressure water + detergents, no brushes/cloth/contact. Multiple reviews confirm automatic touchless wash, no scratches/swirl marks, no bristles.","Elkhart, IN #2; South Bend, IN #2",90
MI Touchless Car Wash - Warren,Warren,MI,,confirmed_touchless,touchless_automatic,0.99,"Explicit touchless claims (no brushes/bristles, high-pressure water+chemicals), multiple 5★ reviews confirming automated touchless service, no brush/cloth contact mentioned.","Detroit, MI #1",89
LaserWash,Asheville,NC,,confirmed_touchless,touchless_automatic,0.95,"Listing explicitly describes high-pressure water/chemical gantry system with no physical contact. Multiple reviews confirm touchless/laser wash operation. No brush/cloth evidence.","Asheville, NC #2",75
Cascade Car Wash Touchless Automatic - Kettering,Kettering,OH,Cascade Car Wash,confirmed_touchless,touchless_automatic,0.95,"Listing explicitly describes water+detergent only, no brushes/cloth/foam curtains. Multiple reviews confirm brushless/touchless operation.","Dayton, OH #3",84
Subway Car Wash,Carlisle,PA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states 'Automatic Touchless' and 'TOUCH FREE WORRY FREE'. Brushless automatic bay confirmed. Mixed facility with self-serve bays also present. Reviews mention touchless/brushless wash working well.","Carlisle, PA #1",65
Adam's Royal Car Wash,Gilbertsville,PA,,uncertain,mixed_with_touchless,0.65,"Reviews mention 'touch less' automatic bay + self-serve, but website lacks tech details. One review describes 'soft cloth' wash, creating conflicting evidence.","Allentown, PA #3",79
North Park Car & Pet Wash,Gibsonia,PA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly confirms Touchless Auto in-bay automatic wash. Multiple reviews praise 'touchless' and 'touch less' service. Self-serve bays also present but automatic touchless bay clearly available.","Butler, PA #1; Pittsburgh, PA #3",81
Keystone Car Wash,Chambersburg,PA,,confirmed_touchless,mixed_with_touchless,0.92,"Description confirms touchless automatic without brushes. Reviews explicitly mention 'touchless,' 'touch less,' and 'no touch' wash bays. Mixed facility includes soft-touch option.","Chambersburg, PA #3",65
GO Car Wash,Winchester,VA,,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews explicitly confirm touchless/touch-free automated bay. Description and customer feedback consistently reference 'No-Touch' wash bay operating at this location.","Charles Town, WV #1",74
First Place Car Wash,Fort Worth,TX,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states TOUCH FREE service. Multiple 5★ reviews confirm brushless/touchless automatic wash. Mixed facility with soft touch & hand wash also available.","Fort Worth, TX #2",86
Cliffdale Laser Wash,Fayetteville,NC,,confirmed_touchless,mixed_with_touchless,0.95,"Multiple laser wash bays confirmed. Mixed facility: 2 automatic laser bays + self-serve spray bays. Laser wash is automatic touchless.","Fayetteville, NC #1",75
North Olmsted Laser Wash,North Olmsted,OH,,confirmed_touchless,touchless_automatic,0.95,"Named 'Laser Wash,' explicitly brushless, multiple reviews confirm touchless/no-touch/laser wash experience.","Cleveland, OH #1",95
Camelot Car and Dog Wash,Golden,CO,,confirmed_touchless,mixed_with_touchless,0.98,"Multiple reviews confirm 2 automatic touchless/laser-guided bays. Mixed facility with self-serve bays and dog wash. No brush/cloth contact evidence.","Denver, CO #1",87
Wash Me! Madison Avenue,Loveland,CO,,confirmed_touchless,mixed_with_touchless,0.95,"Multiple reviews confirm brushless/touchless automatic drive-through bays. Mixed facility with self-serve bays also present.","Fort Collins, CO #2; Greeley, CO #2",84
Laserwash,Fayetteville,NC,,uncertain,unknown,0.45,"Name 'Laserwash' + description claim touchless, but website lacks technical confirmation. PDQ LA equipment type unclear. Name alone insufficient.","Fayetteville, NC #3",
Kwik Trip,HERMANTOWN,MN,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states touchless (no brushes/cloth), PDQ Laserwash 360 Plus T equipment confirmed, customer review mentions touch-free wash.","Duluth, MN #3",
Super Suds Car & Dog Wash,Colorado Springs,CO,,uncertain,unknown,0.35,"Listing claims touchless automatic, but reviews describe attendants hand-scrubbing bugs/dirt. Contradicts touchless definition. Paint damage report raises safety concerns.","Colorado Springs, CO #3",76
340 Car Wash,Charles Town,WV,,confirmed_touchless,mixed_with_touchless,0.92,"Multiple reviews confirm touchless automatic bay with water jets only, no brushes. Mixed facility also offers soft-touch option.","Charles Town, WV #2",49
The Bubble Bath Car & Cart Wash,Peachtree City,GA,,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly states touchless automatic offering. Multiple reviews confirm touch-free/touchless automatic bay. Self-serve bays also present but touchless automatic is primary service.","Atlanta, GA #1",91
h2o Auto Spa,Baton Rouge,LA,,confirmed_touchless,mixed_with_touchless,0.92,"Multiple reviews confirm touchless automated wash (Laser 360 Touch-Free). Mixed facility with detailing/coatings services also present.","Baton Rouge, LA #1",71
Petro Serve USA #201,Grand Forks,ND,,confirmed_touchless,touchless_automatic,0.95,"Website explicitly confirms touchless automatic available. Multiple reviews praise touchless service, mention no scratching risk, confirm automatic operation.","Grand Forks, ND #2",85
Woody's Express Carwash,Cincinnati,OH,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states 'touch-free tunnel' offering. Multiple reviews confirm touchless automatic bay. Mixed facility with exterior tunnel also available.","Cincinnati, OH #1",72
North Andover Car Wash,North Andover,MA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly lists touchless as service option. Multiple reviews praise 'touch free' automatic wash. Mixed facility with soft-touch tunnel & self-serve also present.","Boston, MA #2; Haverhill, MA #2",79
Colonial Car Wash,Albany,NY,,confirmed_touchless,mixed_with_touchless,0.92,"Website confirms touchless/laser automatic wash. Reviews mention 'touchless' and 'laser wash' equipment. Mixed facility with self-serve, full-service, and automatic touchless bays.","Albany, NY #3",57
Coal Creek Car Wash,Erie,CO,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states 'Touchless Automatic Wash' with sensing/contour technology. Multiple 5★ reviews confirm touchless bay functionality. Two negative reviews about rim damage are equipment issues, not brush contact.","Denver, CO #2; Longmont, CO #1",89
Scrubby's Car Wash,Clinton Township,MI,,confirmed_touchless,touchless_automatic,0.92,"Description explicitly confirms high-pressure water+detergent automatic bay, no brushes/cloth. Multiple reviews affirm touchless operation. One damage claim lacks brush/contact evidence.","Detroit, MI #2",89
Power Market,Manteca,CA,Power Market,confirmed_touchless,touchless_automatic,0.85,"Chain uses Istobal touchless systems; listing explicitly states brushless touchless automated washing technology.","Eureka, CA #1",
Caribbean Auto Spa,Middlebury,IN,,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly states touchless automatic wash. Multiple reviews confirm brushless/touch-free automatic bay. Mixed facility with self-serve bays also present.","Elkhart, IN #3",90
53 Touch-Free Car Wash,Lisle,IL,,confirmed_touchless,mixed_with_touchless,0.95,"Listing explicitly advertises touchless automatic. Multiple reviews confirm brushless/touch-free/touchless automatic wash. Detailing services also offered but automatic touchless bay is primary.","Chicago, IL #1; Elgin, IL #1",94
Kwik Trip,La Crosse,WI,Kwik Trip,uncertain,unknown,0.4,"Description claims brushless touchless wash, but no review evidence provided to verify. Chain data absent.","Fond du Lac, WI #1",
Whata Wash,Newark,NY,,uncertain,unknown,0.45,"Website claims 'laser wash/touchless' but recent reviews report brush damage. Conflicting evidence suggests possible facility change or review authenticity issue.","Finger Lakes, NY #3",84
Northdale,Grand Forks,ND,Northdale Oil,confirmed_touchless,mixed_with_touchless,0.95,"Multiple reviews explicitly confirm touchless/touch-less automatic wash. Brushless technology mentioned. Gas station + car wash mixed facility.","Grand Forks, ND #1",84
MI Touchless Car Wash - Pontiac,Pontiac,MI,,confirmed_touchless,touchless_automatic,0.98,"Explicit touchless automatic claims verified: high-pressure water+chemicals, NO brushes/bristles, touch-free technology. Multiple 5★ reviews confirm touchless operation, no brush/damage mentions.","Detroit, MI #3",88
Lutz's "Simply Clean" Touch Free Car Wash,Cheektowaga,NY,,confirmed_touchless,touchless_automatic,0.99,"Website explicitly states 'Touch Free Automatic' with 2 automatics per location. Reviews consistently confirm no brushes, 100% touchless technology, separate drying bay.","Buffalo, NY #1",93
Lil' Donnie Walker's Car Wash,Burlington,NC,,uncertain,unknown,0.45,"Reviews mention touchless/laser wash AND soft-touch brushes. Website emphasizes detailing/hand wash only. Conflicting evidence requires clarification on current offerings.","Graham, NC #1",72
Pro-Shine Car Wash,Canton,OH,,confirmed_touchless,touchless_automatic,0.92,"Multiple reviews explicitly confirm brushless/no-touch/touch-less automatic wash. Website lacks touchless terminology but customer evidence is definitive.","Canton, OH #1",90
Freedom Wash,Albuquerque,NM,,confirmed_touchless,touchless_automatic,0.98,"Website explicitly states 'Touchless Wash packages (no tracks or brushes)'. Multiple 5★ reviews confirm touch-less/touchless automatic bay. No brush/cloth contact evidence.","Albuquerque, NM #2",86
Super Shine Car Wash,Marshalltown,IA,,confirmed_touchless,mixed_with_touchless,0.95,"Description explicitly states 'Touchless Automatic bays.' Reviews confirm 'no touch' feature, undercarriage wash, no guide bars. Modern touchless equipment confirmed.","Des Moines, IA #3",84
Carolina Clean Laser Wash,Denton,NC,,confirmed_touchless,touchless_automatic,0.99,"Name, description, equipment (PDQ Laserwash T), and reviews all confirm automatic touchless wash with water/detergent only, no brushes/cloth.","Asheboro, NC #1",85
Robo Car Wash,Jefferson City,MO,,uncertain,unknown,0.35,"Website describes self-serve friction bays (foam brushes). Reviews claim 'brushless' and 'touchless' but contradict website evidence. No automatic bay confirmed.","Columbia, MO #1",80
Autorific Self-Service Car Wash,Durham,NC,,confirmed_touchless,mixed_with_touchless,0.92,"Multiple reviews confirm laser/touchless automatic bay. Mixed facility with self-serve bays + automatic touchless option.","Graham, NC #3; Raleigh-Durham, NC #2",68
Ben's ScratchFree CarWash Fort Worth,Fort Worth,TX,,confirmed_touchless,touchless_automatic,0.99,"Website explicitly states 100% touch-free, fully automatic, high-pressure jets with no brushes/sponges. Multiple reviews confirm touchless operation and no paint damage.","Fort Worth, TX #1",93
John's Island Car Wash,Johns Island,SC,,uncertain,mixed_with_touchless,0.55,"Touchless automatic bay claimed, but pre-wash involves hand-scrubbing with soft-bristle brush. Mixed facility unclear if brushless bay alone meets criteria.","Charleston, SC #2",82
Banner Elk Car Wash,Banner Elk,NC,,uncertain,mixed_with_touchless,0.65,"Listing describes automatic touchless; positive reviews confirm touchless bays exist. One 1★ review mentions 'soap brush' damage, creating conflicting evidence about facility composition.","Boone, NC #1",80
Shell,Benton Harbor,MI,Shell,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states high-pressure water + detergent only, no brushes/cloth/foam curtains. Customer review confirms touchless wash available and contrasts it favorably against soft-cloth scratching.","Decatur, MI #2",
Soapy Jeff's Car Wash,Plano,TX,,uncertain,unknown,0.35,"Listing claims touchless automatic bay, but 1★ review alleges bait-and-switch to non-touchless wash. Website silent on touchless tech. Conflicting evidence.","Dallas-Fort Worth, TX #1",56
Main Street LaserWash,Endwell,NY,,confirmed_touchless,mixed_with_touchless,0.99,"2 LaserWash automatic bays confirmed; multiple 5★ reviews cite 'touch free,' 'brushless,' 'laser wash'; mixed with 1 hand wash bay.","Binghamton, NY #1",87
Breeze Thru Car Wash - North Loveland,Loveland,CO,,confirmed_touchless,touchless_automatic,0.98,"Website explicitly lists touchless wash. Multiple reviews confirm touchless/touch-free automatic bay. No brushes mentioned. Meets criteria.","Fort Collins, CO #3",64
Kwik Trip,BAXTER,MN,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"PDQ Laserwash 360 Plus is confirmed touchless laser/high-pressure system. Description explicitly states touchless automatic with no physical contact.","Brainerd, MN #3",
Crown Car Wash and Detailing,Baden,PA,,confirmed_touchless,mixed_with_touchless,0.92,"High-pressure gantry automatic wash described; brushless/touchless explicitly confirmed by reviews. Mixed facility (detailing+automatic touchless).","Butler, PA #3",69
Holiday Stationstores,Motley,MN,Holiday Stationstores,uncertain,unknown,0.3,"Description claims touchless automatic with high-pressure water/detergents, but zero customer reviews mention car wash. No wash-specific evidence.","Brainerd, MN #1",
Laserwash of Braker Ln,Austin,TX,,confirmed_touchless,touchless_automatic,0.98,"Name, description, and multiple reviews consistently confirm automatic touchless/brushless wash using water pressure & detergent only—no physical contact.","Austin, TX #3",84
Captain Car Wash,Columbus,OH,,confirmed_touchless,touchless_automatic,0.95,"Website explicitly states '0 Touch Free Carwash'. Multiple reviews confirm touchless/no-touch automated wash. One damage claim doesn't negate touchless classification.","Columbus, OH #1",91
Blue Lagoon Storage and Car Wash,Cedar Rapids,IA,,confirmed_touchless,mixed_with_touchless,0.95,"Mark VII Choice Wash explicitly offers touch-free automatic option. Reviews confirm touchless bay present alongside soft-touch. Qualifies as mixed facility with genuine touchless automatic.","Cedar Rapids, IA #1",80
Hose It Car Wash,Albuquerque,NM,,confirmed_touchless,mixed_with_touchless,0.95,"Multiple reviews explicitly confirm brushless/touchless/contactless automatic bays. Description states 'touchless automatic wash experience' and 'brushless capabilities.' Mixed facility with both automatics and self-serve bays.","Albuquerque, NM #3",80
Maddie Mae's Car Wash,Kennesaw,GA,,uncertain,mixed_with_touchless,0.6,"Description claims automatic touchless bay (water+detergent, no brushes). But 5★ review mentions 'pre-scrubbing brushes' contradicting touchless claim. Also offers full detailing services. Evidence conflicts.","Atlanta, GA #3",78
Wave Car Wash LLC,Newington,CT,,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states high-pressure water jets, no physical contact. Multiple reviews confirm touchless/touch-free automatic wash with good results.","Danbury, CT #3",87
Kwik Trip,Hermantown,MN,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states automatic touchless wash using water pressure and detergent only, with no brushes, cloth, or foam curtains.","Duluth, MN #2",
Arctic Blast Touchless Car Wash,Anchorage,AK,,confirmed_touchless,touchless_automatic,0.98,"Website explicitly describes 4 touchless automatic bays with high-pressure/air-dry tech. Reviews consistently praise touchless/laser wash, compare favorably to brush alternatives, report no paint damage.","Anchorage, AK #2",81
Holiday Stationstores,East Grand Forks,MN,Holiday Stationstores,confirmed_touchless,touchless_automatic,0.92,"Description explicitly states automatic touchless wash with water pressure + detergent only, no brushes/cloth/foam curtains. Review irrelevant to wash type.","Grand Forks, ND #3",
Zoom Car Wash,Salisbury,MD,,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states automatic touchless bay with no physical contact. Multiple reviews confirm brushless/touchless operation. No brush/cloth contact evidence.","Georgetown, DE #1",51
Kwik Trip,Hartland,WI,Kwik Trip,uncertain,unknown,0.4,"Description claims 'touchless' and 'brushless' but no review evidence. No harvested review snippets to verify.","Fond du Lac, WI #2",
Lake Erie Auto Wash,Erie,PA,,confirmed_touchless,touchless_automatic,0.95,"Multiple 5-star reviews explicitly confirm touchless/touch-less automated wash with no brushes. Description matches touchless specs. No contradicting brush/cloth evidence.","Erie, PA #2",82
Froggy's Car Wash,Summerville,SC,,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states 'touchless automated car wash'. Multiple reviews confirm 'touch free' and 'touchless' wash system with no brush/cloth contact mentioned.","Charleston, SC #3",65
Kwik Trip,CEDAR RAPIDS,IA,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"PDQ LaserWash 360 Plus is genuine touchless laser system. Review confirms 'touch free' wash present. No brushes mentioned.","Cedar Rapids, IA #2",
Anchor Storage and Carwash,Florence,KY,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states touchless automatic with gantry/nozzles. Multiple reviews confirm automatic touchless bay works well. Mixed facility (auto + manual bays).","Cincinnati, OH #3",88
Metro Express Car Wash,Garden City,ID,,confirmed_touchless,touchless_automatic,0.92,"Customer explicitly calls it 'belt no touch car wash' and 'ONLY' touchless in Boise area. Description confirms high-pressure water jets, no brushes/cloth contact.","Boise, ID #2",
Car wash Touchless &. BP Fuels,Saline,MI,BP,confirmed_touchless,touchless_automatic,0.95,"Listing explicitly describes automatic touchless bay using water pressure & detergent only—no brushes/cloth/foam curtains. Multiple reviews confirm touchless operation.","Adrian, MI #1; Ann Arbor, MI #2",89
DJ's Car Wash - Self Service & Automatic Touch Free or Soft Brush,Punta Gorda,FL,,confirmed_touchless,mixed_with_touchless,0.85,"Description explicitly states touchless automatic (high-pressure water+detergent, no brushes/cloth). Multiple reviews confirm touchless bay. Mixed facility with self-serve also available.","Fort Myers, FL #1",78
Stow Laserwash,Stow,OH,,confirmed_touchless,touchless_automatic,0.99,"Website explicitly states 'completely touch free' and 'no brushes.' LaserWash equipment. All service tiers include touchless wash. Reviews consistently confirm laser/touchless technology, no brush contact.","Akron, OH #3",95
Mermaid Car Wash,Mt Holly Springs,PA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly lists 'Touchless Carwash' at Mt Holly Springs location. Multiple 5★ reviews confirm touchless/touch-less/brushless automatic bay. Mixed facility also offers soft-touch and self-serve.","Carlisle, PA #2",60
Portside Carwash,Fayetteville,AR,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly confirms touch-free automatics (water+chemicals only). Multiple reviews reference touchless/touch-free/no-touch bays. Mixed facility also offers soft scrub, but touchless automatic clearly present.","Fayetteville-Bentonville, AR #3",57
Rocket Wash Express,Chapel Hill,NC,,confirmed_touchless,mixed_with_touchless,0.85,"Multiple reviews confirm touchless/laser/brushless automatic bays. Website claims contradicted by customer evidence citing touchless, laser, and brushless options.","Graham, NC #2",73
Krispy Klean Car Wash,Flint,MI,,confirmed_touchless,mixed_with_touchless,0.85,"Description explicitly states high-pressure water/detergent automatic bay with no brushes/cloth. Multiple reviews confirm touchless bay exists. Mixed facility (touchless + self-serve + hand wash).","Fenton, MI #3",67
PortSide 5,Fayetteville,AR,,confirmed_touchless,mixed_with_touchless,0.95,"Confirmed touchless automatic ('water and chemicals only') present. Also offers soft scrub automatics, but touchless bay qualifies facility.","Fayetteville-Bentonville, AR #2",65
